"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.641006790E-1,-2.771288455E-1,1.145026922E0,9.300276756E0
6.660984390E-1,-2.292448133E-1,8.672995567E-1,1.050216579E1
6.680962000E-1,-2.531868219E-1,1.039682031E0,1.016697788E1
6.700939600E-1,-2.531868219E-1,1.121084929E0,9.501389503E0
6.720917210E-1,-3.058592677E-1,1.504157186E0,9.343372345E0
6.740894810E-1,-2.292448133E-1,1.370081902E0,9.352949142E0
6.760872410E-1,-2.962824702E-1,1.245583415E0,9.855731010E0
6.780850020E-1,-2.723404467E-1,1.250371814E0,9.956287384E0
6.800827620E-1,-3.010708690E-1,1.226429820E0,9.731232643E0
6.820805230E-1,-3.537433147E-1,9.008184075E-1,1.007120991E1
6.840782830E-1,-3.154360652E-1,1.164180517E0,9.659406662E0
6.860760430E-1,-3.441664875E-1,1.125873327E0,9.142259598E0
6.880738040E-1,-3.537433147E-1,7.906851172E-1,1.043512821E1
6.900716160E-1,-4.064157307E-1,8.864531517E-1,9.707290649E0
6.920694810E-1,-3.441664875E-1,7.380126715E-1,1.031541824E1
6.940673460E-1,-3.728969097E-1,1.006163239E0,9.501389503E0
6.960652100E-1,-4.255693555E-1,1.121084929E0,9.238027573E0
6.980630750E-1,-3.585317135E-1,7.619546652E-1,1.038245583E1
7.000609390E-1,-3.968389332E-1,9.151836038E-1,9.281123161E0
7.020588040E-1,-3.776853085E-1,1.135450125E0,9.654618263E0
7.040566680E-1,-3.633201122E-1,1.168969035E0,1.000417137E1
7.060545330E-1,-4.303577542E-1,1.140238523E0,9.137471199E0
7.080522410E-1,-3.728969097E-1,1.384447098E0,9.793481827E0
7.100499500E-1,-4.016273320E-1,9.917980433E-1,9.874884605E0
7.120476060E-1,-4.255693555E-1,1.269525409E0,9.458293915E0
7.140452620E-1,-4.016273320E-1,1.044470549E0,1.050216579E1
7.160429180E-1,-4.447229803E-1,8.481459618E-1,9.702502251E0
7.180405750E-1,-4.782418013E-1,1.168969035E0,1.013345909E1
7.200382310E-1,-4.926069975E-1,1.130661726E0,1.026274586E1
7.220358870E-1,-4.734533727E-1,1.346139908E0,8.893261909E0
7.240335430E-1,-4.590881765E-1,8.816647530E-1,1.052610779E1
7.260312000E-1,-4.734533727E-1,1.077989340E0,8.926780701E0
7.280288560E-1,-5.021837950E-1,7.811083198E-1,9.759963036E0
7.300265120E-1,-4.159925580E-1,6.326677799E-1,9.970652580E0
7.320241680E-1,-3.728969097E-1,4.842272997E-1,9.994594574E0
7.340218250E-1,-3.106476665E-1,7.906851172E-1,1.009994030E1
7.360194810E-1,-2.483984232E-1,4.842272997E-1,9.980229378E0
7.380171370E-1,-1.909375787E-1,8.672995567E-1,9.017760277E0
7.400147930E-1,-1.861491799E-1,9.870096445E-1,9.774328232E0
7.420125020E-1,-9.995792061E-2,3.932476342E-1,1.052131939E1
7.440102620E-1,-9.038111567E-2,7.380126715E-1,9.482235909E0
7.460080750E-1,-3.770867735E-2,9.870096445E-1,9.798270226E0
7.480059390E-1,-7.122749835E-2,1.408389091E0,8.433575630E0
7.500038560E-1,5.985504249E-4,8.146271110E-1,1.018613148E1
7.520018250E-1,1.975216344E-2,1.054047346E0,9.803058624E0
7.539997930E-1,1.496376097E-2,1.255160213E0,9.324218750E0
7.559977620E-1,7.721300423E-2,9.391255975E-1,1.072243214E1
7.579957310E-1,1.107318252E-1,1.336563110E0,8.969876289E0
7.599937000E-1,1.155202314E-1,1.465849996E0,1.001853657E1
7.619916680E-1,9.636662155E-2,1.202487826E0,9.113529205E0
7.639896370E-1,1.969230920E-1,1.480215192E0,9.879673004E0
7.659875540E-1,1.729810685E-1,1.475426793E0,9.520543098E0
7.679853140E-1,1.107318252E-1,1.240795016E0,1.017655468E1
7.699830750E-1,1.203086376E-1,1.504157186E0,9.041702271E0
7.719808350E-1,1.873462796E-1,1.566406488E0,1.033936024E1
7.739785430E-1,1.729810685E-1,9.917980433E-1,1.020049667E1
7.759762520E-1,1.729810685E-1,1.681328177E0,8.720879555E0
7.779739600E-1,2.352303118E-1,1.259948611E0,1.039203262E1
7.799716680E-1,1.250970364E-1,1.221641421E0,9.137471199E0
7.819693770E-1,2.112883031E-1,1.121084929E0,1.012867069E1
7.839670850E-1,1.634042710E-1,1.082777739E0,9.630676270E0
7.859647930E-1,1.442506462E-1,1.231218219E0,9.884461403E0
7.879625540E-1,7.242459804E-2,1.030105233E0,9.453505516E0
7.899603660E-1,1.346738487E-1,1.125873327E0,9.721655846E0
7.919582310E-1,8.200141042E-2,8.672995567E-1,1.017176628E1
